name,type,sponsoring_org,last_updated,registered,iana_url
‏.امارات‎,country-code,Telecommunications Regulatory Authority (TRA),2011-03-10,2010-05-05,https://www.iana.org/domains/root/db/xn--mgbaam7a8h.html
‏.بازار‎,generic,CORE Association,2015-03-31,2014-02-06,https://www.iana.org/domains/root/db/xn--mgbab2bd.html
‏.پاکستان‎,country-code,Not assigned,2016-04-25,2011-02-28,https://www.iana.org/domains/root/db/xn--mgbai9azgqp6j.html
‏.الاردن‎,country-code,National Information Technology Center (NITC),2016-03-14,2010-08-20,https://www.iana.org/domains/root/db/xn--mgbayh7gpa.html
‏.موبايلي‎,generic,GreenTech Consultancy Company W.L.L.,2015-12-23,2015-12-03,https://www.iana.org/domains/root/db/xn--mgbb9fbpob.html
‏.بارت‎,country-code,Not assigned,Registration date 2016-08-15,,https://www.iana.org/domains/root/db/xn--mgbbh1a.html
‏.بھارت‎,country-code,National Internet Exchange of India,2016-08-13,2011-02-05,https://www.iana.org/domains/root/db/xn--mgbbh1a71e.html
‏.المغرب‎,country-code,Agence Nationale de Réglementation des Télécommunications (ANRT),2012-06-23,2011-02-05,https://www.iana.org/domains/root/db/xn--mgbc0a9azcg.html
‏.ابوظبي‎,generic,Abu Dhabi Systems and Information Centre,2016-04-06,2016-03-03,https://www.iana.org/domains/root/db/xn--mgbca7dzdo.html
‏.السعودية‎,country-code,Communications and Information Technology Commission,2016-06-20,2010-05-05,https://www.iana.org/domains/root/db/xn--mgberp4a5d4ar.html
‏.ڀارت‎,country-code,Not assigned,Registration date 2016-08-15,,https://www.iana.org/domains/root/db/xn--mgbgu82a.html
‏.سودان‎,country-code,Sudan Internet Society,2015-05-07,2012-11-20,https://www.iana.org/domains/root/db/xn--mgbpl2fh.html
‏.همراه‎,generic,Asia Green IT System Bilgisayar San. ve Tic. Ltd. Sti.,2015-12-07,2015-11-25,https://www.iana.org/domains/root/db/xn--mgbt3dhd.html
‏.عراق‎,country-code,Communications and Media Commission (CMC),2015-11-03,2014-09-29,https://www.iana.org/domains/root/db/xn--mgbtx2b.html
‏.مليسيا‎,country-code,MYNIC Berhad,2015-08-19,2011-10-22,https://www.iana.org/domains/root/db/xn--mgbx4cd0ab.html
.澳門,country-code,Bureau of Telecommunications Regulation (DSRT),2016-04-04,2015-04-21,https://www.iana.org/domains/root/db/xn--mix891f.html
.닷컴,generic,VeriSign Sarl,2016-03-03,2015-07-02,https://www.iana.org/domains/root/db/xn--mk1bu44c.html
.政府,generic,"Net-Chinese Co., Ltd.",2015-03-03,2015-01-08,https://www.iana.org/domains/root/db/xn--mxtq1m.html
‏.شبكة‎,generic,International Domain Registry Pty. Ltd.,2015-12-17,2013-10-21,https://www.iana.org/domains/root/db/xn--ngbc5azd.html
‏.بيتك‎,generic,Kuwait Finance House,2016-01-07,2015-10-29,https://www.iana.org/domains/root/db/xn--ngbe9e0a.html
.გე,country-code,Information Technologies Development Center (ITDC),2014-12-04,2011-02-11,https://www.iana.org/domains/root/db/xn--node.html
.机构,generic,Public Interest Registry,2016-05-09,2014-02-27,https://www.iana.org/domains/root/db/xn--nqv7f.html
.组织机构,generic,Public Interest Registry,2016-05-09,2014-02-27,https://www.iana.org/domains/root/db/xn--nqv7fs00ema.html
.健康,generic,Stable Tone Limited,2015-04-02,2015-03-12,https://www.iana.org/domains/root/db/xn--nyqy26a.html
.ไทย,country-code,Thai Network Information Center Foundation,2016-02-13,2010-08-19,https://www.iana.org/domains/root/db/xn--o3cw4h.html
‏.سورية‎,country-code,National Agency for Network Services (NANS),2016-06-01,2011-02-05,https://www.iana.org/domains/root/db/xn--ogbpf8fl.html
.рус,generic,Rusnames Limited,2015-01-28,2014-07-03,https://www.iana.org/domains/root/db/xn--p1acf.html
.рф,country-code,Coordination Center for TLD RU,2016-08-02,2010-05-12,https://www.iana.org/domains/root/db/xn--p1ai.html
.珠宝,generic,Richemont DNS Inc.,2015-12-17,2015-11-12,https://www.iana.org/domains/root/db/xn--pbt977c.html
‏.تونس‎,country-code,Agence Tunisienne d'Internet,2015-03-26,2010-08-19,https://www.iana.org/domains/root/db/xn--pgbs0dh.html
.大拿,generic,VeriSign Sarl,2016-03-03,2015-07-02,https://www.iana.org/domains/root/db/xn--pssy2u.html
.みんな,generic,Charleston Road Registry Inc.,2016-08-12,2013-11-13,https://www.iana.org/domains/root/db/xn--q9jyb4c.html
.グーグル,generic,Charleston Road Registry Inc.,2016-08-03,2014-10-09,https://www.iana.org/domains/root/db/xn--qcka1pmc.html
.ελ,country-code,ICS-FORTH GR,2016-06-13,2015-05-06,https://www.iana.org/domains/root/db/xn--qxam.html
.世界,generic,Stable Tone Limited,2014-03-12,2014-03-06,https://www.iana.org/domains/root/db/xn--rhqv96g.html
.書籍,generic,"Amazon Registry Services, Inc.",2016-05-13,2016-01-29,https://www.iana.org/domains/root/db/xn--rovu88b.html
.ഭാരതം,country-code,Not assigned,2016-06-30,2016-04-18,https://www.iana.org/domains/root/db/xn--rvc1e0am3e.html
.ਭਾਰਤ,country-code,National Internet Exchange of India,2016-08-13,2011-02-05,https://www.iana.org/domains/root/db/xn--s9brj9c.html
.网址,generic,"KNET Co., Ltd",2016-08-18,2014-03-13,https://www.iana.org/domains/root/db/xn--ses554g.html
.닷넷,generic,VeriSign Sarl,2016-03-03,2015-07-02,https://www.iana.org/domains/root/db/xn--t60b56a.html
.コム,generic,VeriSign Sarl,2016-03-03,2015-07-02,https://www.iana.org/domains/root/db/xn--tckwe.html
.游戏,generic,"Spring Fields, LLC",2015-06-24,2013-10-21,https://www.iana.org/domains/root/db/xn--unup4y.html
.vermögensberater,generic,Deutsche Vermögensberatung Aktiengesellschaft DVAG,2016-01-28,2014-09-18,https://www.iana.org/domains/root/db/xn--vermgensberater-ctb.html
.vermögensberatung,generic,Deutsche Vermögensberatung Aktiengesellschaft DVAG,2016-01-28,2014-09-18,https://www.iana.org/domains/root/db/xn--vermgensberatung-pwb.html
.企业,generic,"Dash McCook, LLC",2015-06-24,2013-11-25,https://www.iana.org/domains/root/db/xn--vhquv.html
.信息,generic,"Beijing Tele-info Network Technology Co., Ltd.",2016-02-19,2015-02-05,https://www.iana.org/domains/root/db/xn--vuq861b.html
.嘉里大酒店,generic,Kerry Trading Co. Limited,2016-03-05,2016-02-05,https://www.iana.org/domains/root/db/xn--w4r85el8fhu5dnra.html
.嘉里,generic,Kerry Trading Co. Limited,2016-05-16,2016-02-05,https://www.iana.org/domains/root/db/xn--w4rs40l.html
‏.مصر‎,country-code,National Telecommunication Regulatory Authority - NTRA,2015-05-29,2010-05-05,https://www.iana.org/domains/root/db/xn--wgbh1c.html
‏.قطر‎,country-code,Communications Regulatory Authority,2016-05-16,2010-12-24,https://www.iana.org/domains/root/db/xn--wgbl6a.html
.广东,generic,"Guangzhou YU Wei Information Technology Co., Ltd.",2014-08-14,2014-07-24,https://www.iana.org/domains/root/db/xn--xhq521b.html
.இலங்கை,country-code,LK Domain Registry,2011-09-22,2010-08-19,https://www.iana.org/domains/root/db/xn--xkc2al3hye2a.html
.இந்தியா,country-code,National Internet Exchange of India,2016-08-13,2011-02-05,https://www.iana.org/domains/root/db/xn--xkc2dl3a5ee0h.html
.հայ,country-code,"""Internet Society"" Non-governmental Organization",2016-07-21,2014-11-26,https://www.iana.org/domains/root/db/xn--y9a3aq.html
.新加坡,country-code,Singapore Network Information Centre (SGNIC) Pte Ltd,2015-06-05,2011-02-05,https://www.iana.org/domains/root/db/xn--yfro4i67o.html
‏.فلسطين‎,country-code,Ministry of Telecom & Information Technology (MTIT),2010-08-31,2010-08-20,https://www.iana.org/domains/root/db/xn--ygbi2ammx.html
.テスト,test,Internet Assigned Numbers Authority,2013-10-31,2007-10-19,https://www.iana.org/domains/root/db/xn--zckzah.html
.政务,generic,China Organizational Name Administration Center,2013-12-17,2013-12-12,https://www.iana.org/domains/root/db/xn--zfr164b.html
.xperia,generic,Sony Mobile Communications AB,2016-02-21,2015-07-23,https://www.iana.org/domains/root/db/xperia.html
.xxx,sponsored,ICM Registry LLC,2015-06-16,2011-04-15,https://www.iana.org/domains/root/db/xxx.html
.xyz,generic,XYZ.COM LLC,2015-03-18,2014-02-06,https://www.iana.org/domains/root/db/xyz.html
.yachts,generic,"DERYachts, LLC",2015-03-13,2014-05-01,https://www.iana.org/domains/root/db/yachts.html
.yahoo,generic,Yahoo! Domain Services Inc.,2016-03-25,2016-01-29,https://www.iana.org/domains/root/db/yahoo.html
.yamaxun,generic,"Amazon Registry Services, Inc.",2015-10-07,2015-09-10,https://www.iana.org/domains/root/db/yamaxun.html
.yandex,generic,"YANDEX, LLC",2014-07-18,2014-07-10,https://www.iana.org/domains/root/db/yandex.html
.ye,country-code,TeleYemen,2011-01-12,1996-08-19,https://www.iana.org/domains/root/db/ye.html
.yodobashi,generic,"YODOBASHI CAMERA CO.,LTD.",2015-10-15,2015-02-13,https://www.iana.org/domains/root/db/yodobashi.html
.yoga,generic,Top Level Domain Holdings Limited,2016-04-16,2014-08-15,https://www.iana.org/domains/root/db/yoga.html
.yokohama,generic,"GMO Registry, Inc.",2016-03-17,2014-03-27,https://www.iana.org/domains/root/db/yokohama.html
.you,generic,"Amazon Registry Services, Inc.",2016-03-25,2016-03-18,https://www.iana.org/domains/root/db/you.html
.youtube,generic,Charleston Road Registry Inc.,2016-08-03,2014-08-23,https://www.iana.org/domains/root/db/youtube.html
.yt,country-code,Association Française pour le Nommage Internet en Coopération (A.F.N.I.C.),2016-01-25,1997-11-17,https://www.iana.org/domains/root/db/yt.html
.yun,generic,QIHOO 360 TECHNOLOGY CO. LTD.,2016-03-30,2016-03-18,https://www.iana.org/domains/root/db/yun.html
.za,country-code,ZA Domain Name Authority,2011-12-07,1990-11-07,https://www.iana.org/domains/root/db/za.html
.zappos,generic,"Amazon Registry Services, Inc.",2016-06-14,2016-05-19,https://www.iana.org/domains/root/db/zappos.html
.zara,generic,"Industria de Diseño Textil, S.A. (INDITEX, S.A.)",2015-10-27,2015-09-10,https://www.iana.org/domains/root/db/zara.html
.zero,generic,"Amazon Registry Services, Inc.",2015-12-07,2015-11-12,https://www.iana.org/domains/root/db/zero.html
.zip,generic,Charleston Road Registry Inc.,2016-08-03,2014-08-23,https://www.iana.org/domains/root/db/zip.html
.zippo,generic,Zadco Company,2016-07-02,2016-05-26,https://www.iana.org/domains/root/db/zippo.html
.zm,country-code,Zambia Information and Communications Technology Authority (ZICTA),2015-10-08,1994-03-25,https://www.iana.org/domains/root/db/zm.html
.zone,generic,"Outer Falls, LLC",2015-06-29,2014-01-09,https://www.iana.org/domains/root/db/zone.html
.zuerich,generic,Kanton Zürich (Canton of Zurich),2016-01-29,2014-12-18,https://www.iana.org/domains/root/db/zuerich.html
.zw,country-code,Postal and Telecommunications Regulatory Authority of Zimbabwe (POTRAZ),2014-06-23,1991-11-06,https://www.iana.org/domains/root/db/zw.html
